,filename,range_lambdas,alpha_half,run_time,best_feasible_obj,best_lb,number_lagrangian_iterations,what_stopped_lagrangian
310,cap72,20,2,0.6421585083007812,0.0,0.0,0,unclear if the intergrality property holds
311,cap72,20,4,0.5619232654571533,0.0,0.0,0,unclear if the intergrality property holds
312,cap72,20,6,0.6072978973388672,0.0,0.0,0,unclear if the intergrality property holds
313,cap72,20,8,0.4983491897583008,0.0,0.0,0,unclear if the intergrality property holds
314,cap72,20,10,0.5903458595275879,0.0,0.0,0,unclear if the intergrality property holds
315,cap72,20,12,0.4671974182128906,0.0,0.0,0,unclear if the intergrality property holds
316,cap72,20,14,0.5929975509643555,0.0,0.0,0,unclear if the intergrality property holds
317,cap72,20,16,0.4615299701690674,0.0,0.0,0,unclear if the intergrality property holds
318,cap72,20,18,0.6034631729125977,0.0,0.0,0,unclear if the intergrality property holds
319,cap72,20,20,0.4374370574951172,0.0,0.0,0,unclear if the intergrality property holds
320,cap72,30,2,10.049482345581055,977799.4000000001,958916.7951726003,201,max iterations
321,cap72,30,4,9.744242668151855,977799.4000000001,974362.7053449071,201,max iterations
322,cap72,30,6,9.929665327072144,977799.4000000001,977555.6171383527,201,max iterations
323,cap72,30,8,1.2946710586547852,977799.4000000001,977770.6794505579,16,reached dual gap tolerance
324,cap72,30,10,1.6238517761230469,977799.4000000001,977799.4000000004,18,reached subgradient tolerance and dual gap tolerance
325,cap72,30,12,1.4599783420562744,977799.4000000001,977744.6756084146,18,reached dual gap tolerance
326,cap72,30,14,1.729933738708496,977799.4000000001,977738.1759227631,21,reached dual gap tolerance
327,cap72,30,16,1.7160725593566895,977799.4000000001,977716.2208960585,25,reached dual gap tolerance
328,cap72,30,18,1.8466925621032715,977799.4000000001,977794.5418278198,25,reached dual gap tolerance
329,cap72,30,20,2.0132710933685303,977799.4000000001,977790.5897281539,27,reached dual gap tolerance
330,cap72,40,2,10.091619968414307,977799.4000000001,958916.7951726003,201,max iterations
331,cap72,40,4,9.966368436813354,977799.4000000001,974362.7053449071,201,max iterations
332,cap72,40,6,10.087876558303833,977799.4000000001,977555.6171383527,201,max iterations
333,cap72,40,8,1.5429713726043701,977799.4000000001,977770.6794505579,16,reached dual gap tolerance
334,cap72,40,10,1.4082233905792236,977799.4000000001,977799.4000000004,18,reached subgradient tolerance and dual gap tolerance
335,cap72,40,12,1.578406810760498,977799.4000000001,977744.6756084146,18,reached dual gap tolerance
336,cap72,40,14,1.595609188079834,977799.4000000001,977738.1759227631,21,reached dual gap tolerance
337,cap72,40,16,1.8875372409820557,977799.4000000001,977716.2208960585,25,reached dual gap tolerance
338,cap72,40,18,1.9087855815887451,977799.4000000001,977794.5418278198,25,reached dual gap tolerance
339,cap72,40,20,2.047499179840088,977799.4000000001,977790.5897281539,27,reached dual gap tolerance
340,cap72,50,2,9.941008806228638,977799.4000000001,958916.7951726003,201,max iterations
341,cap72,50,4,9.87497353553772,977799.4000000001,974362.7053449071,201,max iterations
342,cap72,50,6,9.75006890296936,977799.4000000001,977555.6171383527,201,max iterations
343,cap72,50,8,1.5138373374938965,977799.4000000001,977770.6794505579,16,reached dual gap tolerance
344,cap72,50,10,1.3704686164855957,977799.4000000001,977799.4000000004,18,reached subgradient tolerance and dual gap tolerance
345,cap72,50,12,1.5748157501220703,977799.4000000001,977744.6756084146,18,reached dual gap tolerance
346,cap72,50,14,1.5065715312957764,977799.4000000001,977738.1759227631,21,reached dual gap tolerance
347,cap72,50,16,1.9326980113983154,977799.4000000001,977716.2208960585,25,reached dual gap tolerance
348,cap72,50,18,1.880553960800171,977799.4000000001,977794.5418278198,25,reached dual gap tolerance
349,cap72,50,20,2.0792813301086426,977799.4000000001,977790.5897281539,27,reached dual gap tolerance
350,cap72,60,2,10.184208631515503,977799.4000000001,958916.7951726003,201,max iterations
351,cap72,60,4,9.882875680923462,977799.4000000001,974362.7053449071,201,max iterations
352,cap72,60,6,10.015308618545532,977799.4000000001,977555.6171383527,201,max iterations
353,cap72,60,8,1.2450902462005615,977799.4000000001,977770.6794505579,16,reached dual gap tolerance
354,cap72,60,10,1.6450121402740479,977799.4000000001,977799.4000000004,18,reached subgradient tolerance and dual gap tolerance
355,cap72,60,12,1.372713327407837,977799.4000000001,977744.6756084146,18,reached dual gap tolerance
356,cap72,60,14,1.7165729999542236,977799.4000000001,977738.1759227631,21,reached dual gap tolerance
357,cap72,60,16,1.7087078094482422,977799.4000000001,977716.2208960585,25,reached dual gap tolerance
358,cap72,60,18,1.864917278289795,977799.4000000001,977794.5418278198,25,reached dual gap tolerance
359,cap72,60,20,2.025390863418579,977799.4000000001,977790.5897281539,27,reached dual gap tolerance
360,cap72,70,2,9.829792022705078,977799.4000000001,958916.7951726003,201,max iterations
361,cap72,70,4,9.941365003585815,977799.4000000001,974362.7053449071,201,max iterations
362,cap72,70,6,9.737953901290894,977799.4000000001,977555.6171383527,201,max iterations
363,cap72,70,8,1.378136157989502,977799.4000000001,977770.6794505579,16,reached dual gap tolerance
364,cap72,70,10,1.6215617656707764,977799.4000000001,977799.4000000004,18,reached subgradient tolerance and dual gap tolerance
365,cap72,70,12,1.4858226776123047,977799.4000000001,977744.6756084146,18,reached dual gap tolerance
366,cap72,70,14,1.8075859546661377,977799.4000000001,977738.1759227631,21,reached dual gap tolerance
367,cap72,70,16,1.66778564453125,977799.4000000001,977716.2208960585,25,reached dual gap tolerance
368,cap72,70,18,1.8550891876220703,977799.4000000001,977794.5418278198,25,reached dual gap tolerance
369,cap72,70,20,2.0021979808807373,977799.4000000001,977790.5897281539,27,reached dual gap tolerance
370,cap72,80,2,10.025141477584839,977799.4000000001,958916.7951726003,201,max iterations
371,cap72,80,4,10.666176795959473,977799.4000000001,974362.7053449071,201,max iterations
372,cap72,80,6,10.014140129089355,977799.4000000001,977555.6171383527,201,max iterations
373,cap72,80,8,1.3367362022399902,977799.4000000001,977770.6794505579,16,reached dual gap tolerance
374,cap72,80,10,1.6747243404388428,977799.4000000001,977799.4000000004,18,reached subgradient tolerance and dual gap tolerance
375,cap72,80,12,1.430067777633667,977799.4000000001,977744.6756084146,18,reached dual gap tolerance
376,cap72,80,14,1.7193753719329834,977799.4000000001,977738.1759227631,21,reached dual gap tolerance
377,cap72,80,16,1.731762409210205,977799.4000000001,977716.2208960585,25,reached dual gap tolerance
378,cap72,80,18,1.8689405918121338,977799.4000000001,977794.5418278198,25,reached dual gap tolerance
379,cap72,80,20,1.9744741916656494,977799.4000000001,977790.5897281539,27,reached dual gap tolerance
380,cap72,90,2,9.908335447311401,977799.4000000001,958916.7951726003,201,max iterations
381,cap72,90,4,9.949095487594604,977799.4000000001,974362.7053449071,201,max iterations
382,cap72,90,6,9.930660963058472,977799.4000000001,977555.6171383527,201,max iterations
383,cap72,90,8,1.2899351119995117,977799.4000000001,977770.6794505579,16,reached dual gap tolerance
384,cap72,90,10,1.689647912979126,977799.4000000001,977799.4000000004,18,reached subgradient tolerance and dual gap tolerance
385,cap72,90,12,1.4101452827453613,977799.4000000001,977744.6756084146,18,reached dual gap tolerance
386,cap72,90,14,1.7732665538787842,977799.4000000001,977738.1759227631,21,reached dual gap tolerance
387,cap72,90,16,1.958061933517456,977799.4000000001,977716.2208960585,25,reached dual gap tolerance
388,cap72,90,18,1.66707181930542,977799.4000000001,977794.5418278198,25,reached dual gap tolerance
389,cap72,90,20,1.8783228397369385,977799.4000000001,977790.5897281539,27,reached dual gap tolerance
390,cap72,100,2,9.837030172348022,977799.4000000001,958916.7951726003,201,max iterations
391,cap72,100,4,10.127477884292603,977799.4000000001,974362.7053449071,201,max iterations
392,cap72,100,6,10.064444065093994,977799.4000000001,977555.6171383527,201,max iterations
393,cap72,100,8,1.4928271770477295,977799.4000000001,977770.6794505579,16,reached dual gap tolerance
394,cap72,100,10,1.4028568267822266,977799.4000000001,977799.4000000004,18,reached subgradient tolerance and dual gap tolerance
395,cap72,100,12,1.63377046585083,977799.4000000001,977744.6756084146,18,reached dual gap tolerance
396,cap72,100,14,1.5381710529327393,977799.4000000001,977738.1759227631,21,reached dual gap tolerance
397,cap72,100,16,1.8988254070281982,977799.4000000001,977716.2208960585,25,reached dual gap tolerance
398,cap72,100,18,1.9794163703918457,977799.4000000001,977794.5418278198,25,reached dual gap tolerance
399,cap72,100,20,2.0355541706085205,977799.4000000001,977790.5897281539,27,reached dual gap tolerance
400,cap81,10,2,0.5016741752624512,0.0,0.0,0,unclear if the intergrality property holds
401,cap81,10,4,0.523759126663208,0.0,0.0,0,unclear if the intergrality property holds
402,cap81,10,6,0.4998655319213867,0.0,0.0,0,unclear if the intergrality property holds
403,cap81,10,8,0.5028681755065918,0.0,0.0,0,unclear if the intergrality property holds
404,cap81,10,10,0.45313405990600586,0.0,0.0,0,unclear if the intergrality property holds
405,cap81,10,12,0.4863166809082031,0.0,0.0,0,unclear if the intergrality property holds
406,cap81,10,14,0.48756980895996094,0.0,0.0,0,unclear if the intergrality property holds
407,cap81,10,16,0.4955329895019531,0.0,0.0,0,unclear if the intergrality property holds
408,cap81,10,18,0.5028533935546875,0.0,0.0,0,unclear if the intergrality property holds
409,cap81,10,20,0.5205957889556885,0.0,0.0,0,unclear if the intergrality property holds
410,cap81,20,2,14.381931066513062,846765.675,816246.6097096985,201,max iterations
411,cap81,20,4,14.309516668319702,838499.2875,828507.6639825302,201,max iterations
412,cap81,20,6,15.095468044281006,838499.2875,831567.1730407089,201,max iterations
413,cap81,20,8,14.674815893173218,838499.2875,833020.9574953609,201,max iterations
414,cap81,20,10,15.027141332626343,838499.2875,834197.2708608644,201,max iterations
415,cap81,20,12,14.768598556518555,838499.2875,835010.9805271408,201,max iterations
416,cap81,20,14,14.915411233901978,838499.2875,835380.0057055043,201,max iterations
417,cap81,20,16,15.031381845474243,838499.2875,835743.573653105,201,max iterations
418,cap81,20,18,14.838865041732788,838499.2875,836019.67218617,201,max iterations
419,cap81,20,20,14.623246192932129,838499.2875,836229.7481487482,201,max iterations
420,cap81,30,2,14.652152299880981,846765.675,816246.6097096985,201,max iterations
421,cap81,30,4,14.236987590789795,838499.2875,828507.6639825302,201,max iterations
422,cap81,30,6,14.967116594314575,838499.2875,831567.1730407089,201,max iterations
423,cap81,30,8,15.684828996658325,838499.2875,833020.9574953609,201,max iterations
424,cap81,30,10,15.194842338562012,838499.2875,834197.2708608644,201,max iterations
425,cap81,30,12,15.211707353591919,838499.2875,835010.9805271408,201,max iterations
426,cap81,30,14,15.992558717727661,838499.2875,835380.0057055043,201,max iterations
427,cap81,30,16,15.4410080909729,838499.2875,835743.573653105,201,max iterations
428,cap81,30,18,15.518439292907715,838499.2875,836019.67218617,201,max iterations
429,cap81,30,20,15.256083250045776,838499.2875,836229.7481487482,201,max iterations
430,cap81,40,2,14.499149560928345,846765.675,816246.6097096985,201,max iterations
431,cap81,40,4,15.675562143325806,838499.2875,828507.6639825302,201,max iterations
432,cap81,40,6,15.600074768066406,838499.2875,831567.1730407089,201,max iterations
433,cap81,40,8,15.813947200775146,838499.2875,833020.9574953609,201,max iterations
434,cap81,40,10,15.402561902999878,838499.2875,834197.2708608644,201,max iterations
435,cap81,40,12,15.35995626449585,838499.2875,835010.9805271408,201,max iterations
436,cap81,40,14,16.271228313446045,838499.2875,835380.0057055043,201,max iterations
437,cap81,40,16,15.463144540786743,838499.2875,835743.573653105,201,max iterations
438,cap81,40,18,15.502665758132935,838499.2875,836019.67218617,201,max iterations
439,cap81,40,20,15.382935285568237,838499.2875,836229.7481487482,201,max iterations
440,cap81,50,2,14.738223314285278,846765.675,816246.6097096985,201,max iterations
441,cap81,50,4,15.591237306594849,838499.2875,828507.6639825302,201,max iterations
442,cap81,50,6,16.13244318962097,838499.2875,831567.1730407089,201,max iterations
443,cap81,50,8,15.72856855392456,838499.2875,833020.9574953609,201,max iterations
444,cap81,50,10,15.409142971038818,838499.2875,834197.2708608644,201,max iterations
445,cap81,50,12,15.273720264434814,838499.2875,835010.9805271408,201,max iterations
446,cap81,50,14,16.249799251556396,838499.2875,835380.0057055043,201,max iterations
447,cap81,50,16,15.415184497833252,838499.2875,835743.573653105,201,max iterations
448,cap81,50,18,15.286984920501709,838499.2875,836019.67218617,201,max iterations
449,cap81,50,20,15.123385429382324,838499.2875,836229.7481487482,201,max iterations
450,cap81,60,2,15.15697431564331,846765.675,816246.6097096985,201,max iterations
451,cap81,60,4,15.6273193359375,838499.2875,828507.6639825302,201,max iterations
452,cap81,60,6,15.382887125015259,838499.2875,831567.1730407089,201,max iterations
453,cap81,60,8,15.84743356704712,838499.2875,833020.9574953609,201,max iterations
454,cap81,60,10,15.463098287582397,838499.2875,834197.2708608644,201,max iterations
455,cap81,60,12,15.165775537490845,838499.2875,835010.9805271408,201,max iterations
456,cap81,60,14,16.15278673171997,838499.2875,835380.0057055043,201,max iterations
457,cap81,60,16,15.494302749633789,838499.2875,835743.573653105,201,max iterations
458,cap81,60,18,15.275747776031494,838499.2875,836019.67218617,201,max iterations
459,cap81,60,20,15.844298839569092,838499.2875,836229.7481487482,201,max iterations
460,cap81,70,2,16.078153371810913,846765.675,816246.6097096985,201,max iterations
461,cap81,70,4,16.07341504096985,838499.2875,828507.6639825302,201,max iterations
462,cap81,70,6,15.664551734924316,838499.2875,831567.1730407089,201,max iterations
463,cap81,70,8,15.82310962677002,838499.2875,833020.9574953609,201,max iterations
464,cap81,70,10,15.276819944381714,838499.2875,834197.2708608644,201,max iterations
465,cap81,70,12,15.087933540344238,838499.2875,835010.9805271408,201,max iterations
466,cap81,70,14,16.13748002052307,838499.2875,835380.0057055043,201,max iterations
467,cap81,70,16,15.403464078903198,838499.2875,835743.573653105,201,max iterations
468,cap81,70,18,15.500511646270752,838499.2875,836019.67218617,201,max iterations
469,cap81,70,20,15.401044368743896,838499.2875,836229.7481487482,201,max iterations
470,cap81,80,2,15.447924375534058,846765.675,816246.6097096985,201,max iterations
471,cap81,80,4,15.607242822647095,838499.2875,828507.6639825302,201,max iterations
472,cap81,80,6,15.459132194519043,838499.2875,831567.1730407089,201,max iterations
473,cap81,80,8,15.937532186508179,838499.2875,833020.9574953609,201,max iterations
474,cap81,80,10,15.326680660247803,838499.2875,834197.2708608644,201,max iterations
475,cap81,80,12,14.846739530563354,838499.2875,835010.9805271408,201,max iterations
476,cap81,80,14,16.4653582572937,838499.2875,835380.0057055043,201,max iterations
477,cap81,80,16,15.155684471130371,838499.2875,835743.573653105,201,max iterations
478,cap81,80,18,15.835726261138916,838499.2875,836019.67218617,201,max iterations
479,cap81,80,20,15.64427137374878,838499.2875,836229.7481487482,201,max iterations
480,cap81,90,2,15.508914709091187,846765.675,816246.6097096985,201,max iterations
481,cap81,90,4,16.031641721725464,838499.2875,828507.6639825302,201,max iterations
482,cap81,90,6,15.07935380935669,838499.2875,831567.1730407089,201,max iterations
483,cap81,90,8,15.70225715637207,838499.2875,833020.9574953609,201,max iterations
484,cap81,90,10,16.23146963119507,838499.2875,834197.2708608644,201,max iterations
485,cap81,90,12,15.044707775115967,838499.2875,835010.9805271408,201,max iterations
486,cap81,90,14,16.651026248931885,838499.2875,835380.0057055043,201,max iterations
487,cap81,90,16,15.437111616134644,838499.2875,835743.573653105,201,max iterations
488,cap81,90,18,15.98168659210205,838499.2875,836019.67218617,201,max iterations
489,cap81,90,20,15.704795598983765,838499.2875,836229.7481487482,201,max iterations
490,cap81,100,2,15.734983682632446,846765.675,816246.6097096985,201,max iterations
491,cap81,100,4,15.931362628936768,838499.2875,828507.6639825302,201,max iterations
492,cap81,100,6,15.251709461212158,838499.2875,831567.1730407089,201,max iterations
493,cap81,100,8,15.256187915802002,838499.2875,833020.9574953609,201,max iterations
494,cap81,100,10,14.863663673400879,838499.2875,834197.2708608644,201,max iterations
495,cap81,100,12,15.044915199279785,838499.2875,835010.9805271408,201,max iterations
496,cap81,100,14,16.53277587890625,838499.2875,835380.0057055043,201,max iterations
497,cap81,100,16,15.257890224456787,838499.2875,835743.573653105,201,max iterations
498,cap81,100,18,15.661947011947632,838499.2875,836019.67218617,201,max iterations
499,cap81,100,20,15.421088933944702,838499.2875,836229.7481487482,201,max iterations
500,cap82,10,2,13.887228727340698,934362.5750000001,872823.6695674184,201,max iterations
501,cap82,10,4,12.424645900726318,916096.1875000001,899108.335827625,201,max iterations
502,cap82,10,6,12.290294170379639,914640.2999999999,902493.1348559335,201,max iterations
503,cap82,10,8,12.158449172973633,914640.2999999999,904688.0883708321,201,max iterations
504,cap82,10,10,12.626713037490845,914640.2999999999,906654.033716068,201,max iterations
505,cap82,10,12,13.24320673942566,914640.2999999999,908033.6068539748,201,max iterations
506,cap82,10,14,14.751903057098389,914640.2999999999,908361.61529064,201,max iterations
507,cap82,10,16,15.655234336853027,914640.2999999999,909186.8388425942,201,max iterations
508,cap82,10,18,15.054257869720459,910889.5625,909343.9168959276,201,max iterations
509,cap82,10,20,15.086453437805176,910889.5625,909527.2613232257,201,max iterations
510,cap82,20,2,12.165457248687744,934362.5750000001,872823.6695674184,201,max iterations
511,cap82,20,4,15.162495136260986,916096.1875000001,899108.335827625,201,max iterations
512,cap82,20,6,14.235631465911865,914640.2999999999,902493.1348559335,201,max iterations
513,cap82,20,8,14.728171348571777,914640.2999999999,904688.0883708321,201,max iterations
514,cap82,20,10,15.986818552017212,914640.2999999999,906654.033716068,201,max iterations
515,cap82,20,12,15.43759536743164,914640.2999999999,908033.6068539748,201,max iterations
516,cap82,20,14,15.560148239135742,914640.2999999999,908361.61529064,201,max iterations
517,cap82,20,16,15.790621280670166,914640.2999999999,909186.8388425942,201,max iterations
518,cap82,20,18,16.0050950050354,910889.5625,909343.9168959276,201,max iterations
519,cap82,20,20,15.95763111114502,910889.5625,909527.2613232257,201,max iterations
520,cap82,30,2,15.39263391494751,934362.5750000001,872823.6695674184,201,max iterations
521,cap82,30,4,15.5452721118927,916096.1875000001,899108.335827625,201,max iterations
522,cap82,30,6,16.19236469268799,914640.2999999999,902493.1348559335,201,max iterations
523,cap82,30,8,15.580997705459595,914640.2999999999,904688.0883708321,201,max iterations
524,cap82,30,10,15.83076524734497,914640.2999999999,906654.033716068,201,max iterations
525,cap82,30,12,15.828284978866577,914640.2999999999,908033.6068539748,201,max iterations
526,cap82,30,14,16.306564569473267,914640.2999999999,908361.61529064,201,max iterations
527,cap82,30,16,16.029128789901733,914640.2999999999,909186.8388425942,201,max iterations
528,cap82,30,18,15.91337537765503,910889.5625,909343.9168959276,201,max iterations
529,cap82,30,20,16.167492628097534,910889.5625,909527.2613232257,201,max iterations
530,cap82,40,2,14.940768480300903,934362.5750000001,872823.6695674184,201,max iterations
531,cap82,40,4,15.56568169593811,916096.1875000001,899108.335827625,201,max iterations
532,cap82,40,6,15.798469543457031,914640.2999999999,902493.1348559335,201,max iterations
533,cap82,40,8,15.504636764526367,914640.2999999999,904688.0883708321,201,max iterations
534,cap82,40,10,15.913231611251831,914640.2999999999,906654.033716068,201,max iterations
535,cap82,40,12,16.394123554229736,914640.2999999999,908033.6068539748,201,max iterations
536,cap82,40,14,15.930728673934937,914640.2999999999,908361.61529064,201,max iterations
537,cap82,40,16,15.869219064712524,914640.2999999999,909186.8388425942,201,max iterations
538,cap82,40,18,15.97727918624878,910889.5625,909343.9168959276,201,max iterations
539,cap82,40,20,16.231746196746826,910889.5625,909527.2613232257,201,max iterations
540,cap82,50,2,15.303911924362183,934362.5750000001,872823.6695674184,201,max iterations
541,cap82,50,4,15.710256576538086,916096.1875000001,899108.335827625,201,max iterations
542,cap82,50,6,15.571914911270142,914640.2999999999,902493.1348559335,201,max iterations
543,cap82,50,8,15.892273664474487,914640.2999999999,904688.0883708321,201,max iterations
544,cap82,50,10,15.747540712356567,914640.2999999999,906654.033716068,201,max iterations
545,cap82,50,12,16.017986059188843,914640.2999999999,908033.6068539748,201,max iterations
546,cap82,50,14,16.122804880142212,914640.2999999999,908361.61529064,201,max iterations
547,cap82,50,16,16.07776379585266,914640.2999999999,909186.8388425942,201,max iterations
548,cap82,50,18,16.07944130897522,910889.5625,909343.9168959276,201,max iterations
549,cap82,50,20,15.797859907150269,910889.5625,909527.2613232257,201,max iterations
550,cap82,60,2,14.647533893585205,934362.5750000001,872823.6695674184,201,max iterations
551,cap82,60,4,15.403857946395874,916096.1875000001,899108.335827625,201,max iterations
552,cap82,60,6,16.00146198272705,914640.2999999999,902493.1348559335,201,max iterations
553,cap82,60,8,15.68038034439087,914640.2999999999,904688.0883708321,201,max iterations
554,cap82,60,10,15.666090488433838,914640.2999999999,906654.033716068,201,max iterations
555,cap82,60,12,15.890033960342407,914640.2999999999,908033.6068539748,201,max iterations
556,cap82,60,14,15.693210363388062,914640.2999999999,908361.61529064,201,max iterations
557,cap82,60,16,16.115838766098022,914640.2999999999,909186.8388425942,201,max iterations
558,cap82,60,18,16.03093934059143,910889.5625,909343.9168959276,201,max iterations
559,cap82,60,20,16.17680311203003,910889.5625,909527.2613232257,201,max iterations
560,cap82,70,2,16.14862084388733,934362.5750000001,872823.6695674184,201,max iterations
561,cap82,70,4,15.757549047470093,916096.1875000001,899108.335827625,201,max iterations
562,cap82,70,6,15.651028871536255,914640.2999999999,902493.1348559335,201,max iterations
563,cap82,70,8,15.987639427185059,914640.2999999999,904688.0883708321,201,max iterations
564,cap82,70,10,15.907918214797974,914640.2999999999,906654.033716068,201,max iterations
565,cap82,70,12,15.893178224563599,914640.2999999999,908033.6068539748,201,max iterations
566,cap82,70,14,16.016493320465088,914640.2999999999,908361.61529064,201,max iterations
567,cap82,70,16,15.948245525360107,914640.2999999999,909186.8388425942,201,max iterations
568,cap82,70,18,16.289456605911255,910889.5625,909343.9168959276,201,max iterations
569,cap82,70,20,16.05513644218445,910889.5625,909527.2613232257,201,max iterations
570,cap82,80,2,15.576805114746094,934362.5750000001,872823.6695674184,201,max iterations
571,cap82,80,4,15.300731182098389,916096.1875000001,899108.335827625,201,max iterations
572,cap82,80,6,16.131739854812622,914640.2999999999,902493.1348559335,201,max iterations
573,cap82,80,8,15.508739709854126,914640.2999999999,904688.0883708321,201,max iterations
574,cap82,80,10,15.576144456863403,914640.2999999999,906654.033716068,201,max iterations
575,cap82,80,12,15.67917513847351,914640.2999999999,908033.6068539748,201,max iterations
576,cap82,80,14,15.883093357086182,914640.2999999999,908361.61529064,201,max iterations
577,cap82,80,16,15.956261396408081,914640.2999999999,909186.8388425942,201,max iterations
578,cap82,80,18,15.959818601608276,910889.5625,909343.9168959276,201,max iterations
579,cap82,80,20,15.791295051574707,910889.5625,909527.2613232257,201,max iterations
580,cap82,90,2,15.646203994750977,934362.5750000001,872823.6695674184,201,max iterations
581,cap82,90,4,15.823282957077026,916096.1875000001,899108.335827625,201,max iterations
582,cap82,90,6,15.549474954605103,914640.2999999999,902493.1348559335,201,max iterations
583,cap82,90,8,15.874797105789185,914640.2999999999,904688.0883708321,201,max iterations
584,cap82,90,10,15.830746173858643,914640.2999999999,906654.033716068,201,max iterations
585,cap82,90,12,16.060307025909424,914640.2999999999,908033.6068539748,201,max iterations
586,cap82,90,14,16.06289052963257,914640.2999999999,908361.61529064,201,max iterations
587,cap82,90,16,15.862697124481201,914640.2999999999,909186.8388425942,201,max iterations
588,cap82,90,18,15.87054705619812,910889.5625,909343.9168959276,201,max iterations
589,cap82,90,20,16.03916335105896,910889.5625,909527.2613232257,201,max iterations
590,cap82,100,2,15.639418125152588,934362.5750000001,872823.6695674184,201,max iterations
591,cap82,100,4,15.394007682800293,916096.1875000001,899108.335827625,201,max iterations
592,cap82,100,6,15.667285919189453,914640.2999999999,902493.1348559335,201,max iterations
593,cap82,100,8,15.638622522354126,914640.2999999999,904688.0883708321,201,max iterations
594,cap82,100,10,15.410802125930786,914640.2999999999,906654.033716068,201,max iterations
595,cap82,100,12,15.85293436050415,914640.2999999999,908033.6068539748,201,max iterations
596,cap82,100,14,15.761422634124756,914640.2999999999,908361.61529064,201,max iterations
597,cap82,100,16,15.934220790863037,914640.2999999999,909186.8388425942,201,max iterations
598,cap82,100,18,16.64586567878723,910889.5625,909343.9168959276,201,max iterations
599,cap82,100,20,16.228967666625977,910889.5625,909527.2613232257,201,max iterations
600,cap101,10,2,0.610734224319458,0.0,0.0,0,unclear if the intergrality property holds
601,cap101,10,4,0.5894424915313721,0.0,0.0,0,unclear if the intergrality property holds
602,cap101,10,6,0.5625550746917725,0.0,0.0,0,unclear if the intergrality property holds
603,cap101,10,8,0.5732488632202148,0.0,0.0,0,unclear if the intergrality property holds
604,cap101,10,10,0.5811700820922852,0.0,0.0,0,unclear if the intergrality property holds
605,cap101,10,12,0.5279195308685303,0.0,0.0,0,unclear if the intergrality property holds
606,cap101,10,14,0.570655107498169,0.0,0.0,0,unclear if the intergrality property holds
607,cap101,10,16,0.5829570293426514,0.0,0.0,0,unclear if the intergrality property holds
608,cap101,10,18,0.5729832649230957,0.0,0.0,0,unclear if the intergrality property holds
609,cap101,10,20,0.5757622718811035,0.0,0.0,0,unclear if the intergrality property holds
610,cap101,20,2,0.913311243057251,0.0,0.0,0,unclear if the intergrality property holds
611,cap101,20,4,0.9488444328308105,0.0,0.0,0,unclear if the intergrality property holds
612,cap101,20,6,0.8614344596862793,0.0,0.0,0,unclear if the intergrality property holds
613,cap101,20,8,0.764195442199707,0.0,0.0,0,unclear if the intergrality property holds
614,cap101,20,10,0.909893274307251,0.0,0.0,0,unclear if the intergrality property holds
615,cap101,20,12,0.9522418975830078,0.0,0.0,0,unclear if the intergrality property holds
616,cap101,20,14,0.9662435054779053,0.0,0.0,0,unclear if the intergrality property holds
617,cap101,20,16,0.9486689567565918,0.0,0.0,0,unclear if the intergrality property holds
618,cap101,20,18,0.9289753437042236,0.0,0.0,0,unclear if the intergrality property holds
619,cap101,20,20,0.9498655796051025,0.0,0.0,0,unclear if the intergrality property holds
620,cap101,30,2,10.328352212905884,799144.6875000002,740951.2012323786,201,max iterations
621,cap101,30,4,11.01784634590149,802137.8250000003,765622.2037165896,201,max iterations
622,cap101,30,6,10.747422695159912,796648.4375000002,783724.5539073696,201,max iterations
623,cap101,30,8,9.736309051513672,796648.4375000002,793250.6088430971,201,max iterations
624,cap101,30,10,10.567714929580688,796648.4375000002,796383.1493565026,201,max iterations
625,cap101,30,12,2.5824735164642334,796648.4375000002,796648.4374999998,34,reached subgradient tolerance and dual gap tolerance
626,cap101,30,14,2.868821382522583,796648.4375000002,796577.6592092667,35,reached dual gap tolerance
627,cap101,30,16,2.709533214569092,796648.4375000002,796583.0317529489,36,reached dual gap tolerance
628,cap101,30,18,2.516278028488159,796648.4375000002,796632.2373485408,31,reached dual gap tolerance
629,cap101,30,20,2.328059196472168,796648.4375000002,796583.7258653808,27,reached dual gap tolerance
630,cap101,40,2,10.376361608505249,799144.6875000002,740951.2012323786,201,max iterations
631,cap101,40,4,10.761273860931396,802137.8250000003,765622.2037165896,201,max iterations
632,cap101,40,6,10.777276992797852,796648.4375000002,783724.5539073696,201,max iterations
633,cap101,40,8,10.327436923980713,796648.4375000002,793250.6088430971,201,max iterations
634,cap101,40,10,10.371347188949585,796648.4375000002,796383.1493565026,201,max iterations
635,cap101,40,12,2.529536485671997,796648.4375000002,796648.4374999998,34,reached subgradient tolerance and dual gap tolerance
636,cap101,40,14,2.5824193954467773,796648.4375000002,796577.6592092667,35,reached dual gap tolerance
637,cap101,40,16,2.6678366661071777,796648.4375000002,796583.0317529489,36,reached dual gap tolerance
638,cap101,40,18,2.409740686416626,796648.4375000002,796632.2373485408,31,reached dual gap tolerance
639,cap101,40,20,2.3038980960845947,796648.4375000002,796583.7258653808,27,reached dual gap tolerance
640,cap101,50,2,10.278075933456421,799144.6875000002,740951.2012323786,201,max iterations
641,cap101,50,4,10.815088748931885,802137.8250000003,765622.2037165896,201,max iterations
642,cap101,50,6,10.42702865600586,796648.4375000002,783724.5539073696,201,max iterations
